 sp           657.57,4.01,-315.13    8.02    255,255,0    0.57    0.65    1.82
 sp           -544.83,3.16,-90.00    6.33    255,255,0    0.18    0.10    1.23
 sp           -505.63,1.27,101.42    2.54    255,255,0    0.33    0.82    2.16
 sp           -288.04,6.66,-867.77    13.32    255,255,0    0.79    0.89    2.46
 sp           -757.25,6.59,-77.51    13.18    255,255,0    0.67    0.69    1.11
 sp           -876.69,2.91,-0.00    5.82    255,255,0    0.93    0.16    1.95
 sp           349.90,9.43,-532.69    18.86    255,255,0    0.65    0.36    1.60
 sp           461.57,6.52,836.50    13.04    255,255,0    0.36    0.50    1.18
 sp           -823.11,1.05,-225.90    2.10    255,255,0    0.49    0.65    1.04
 sp           438.11,1.97,168.92    3.95    255,255,0    0.60    0.72    1.19
 sp           272.88,3.90,-862.58    7.79    255,255,0    0.64    0.56    2.46
 sp           -51.18,1.75,-226.97    3.51    255,255,0    0.45    0.06    1.32
 sp           863.86,3.26,-300.34    6.52    255,255,0    0.58    0.37    1.56
 sp           -730.44,7.00,337.99    14.01    255,255,0    0.35    0.09    1.52
 sp           445.96,3.27,318.54    6.54    255,255,0    0.47    0.66    2.06
 sp           -672.42,1.51,181.41    3.01    255,255,0    0.41    0.17    1.64
 sp           -462.66,7.89,517.63    15.78    255,255,0    0.49    0.81    2.48
 sp           406.53,4.72,-540.50    9.44    255,255,0    0.96    0.70    1.11
 sp           112.74,2.53,-714.70    5.05    255,255,0    0.22    0.86    1.67
 sp           201.45,6.33,-936.66    12.66    255,255,0    0.19    0.60    1.44
 sp           -103.01,6.79,983.69    13.58    255,255,0    0.06    0.48    1.19
 sp           83.96,2.15,-496.68    4.30    255,255,0    0.99    0.31    1.20
 sp           -16.68,3.83,-130.22    7.67    255,255,0    0.33    0.39    1.64
 sp           162.98,1.56,-636.55    3.13    255,255,0    0.88    0.25    2.47
 sp           -938.83,7.62,342.71    15.24    255,255,0    0.16    0.66    1.06
 sp           -6.04,1.44,-904.60    2.87    255,255,0    0.56    0.93    1.44
 sp           85.42,9.90,844.15    19.80    255,255,0    0.52    0.56    2.12
 sp           -94.17,5.92,-287.44    11.84    255,255,0    0.19    0.51    1.31
 sp           417.17,8.47,-162.89    16.93    255,255,0    0.58    0.46    1.44
 sp           -8.91,3.42,25.03    6.85    255,255,0    0.79    0.06    1.29
 sp           -699.52,7.83,-171.17    15.66    255,255,0    0.50    0.12    1.27
 sp           943.55,1.89,291.89    3.77    255,255,0    0.24    0.44    1.23
 sp           297.77,8.75,-527.92    17.50    255,255,0    0.41    0.74    2.48
 sp           607.72,5.35,342.90    10.71    255,255,0    0.90    0.91    2.38
 sp           -887.58,2.21,-310.55    4.42    255,255,0    0.78    0.53    2.31
 sp           -370.53,1.89,-12.56    3.78    255,255,0    0.76    0.14    1.50
 sp           212.77,2.31,-730.39    4.62    255,255,0    0.29    0.35    2.27
 sp           69.64,7.96,-769.79    15.93    255,255,0    0.67    0.90    1.46
 sp           86.04,1.88,898.86    3.77    255,255,0    0.56    0.26    1.89
 sp           -891.23,9.36,358.98    18.71    255,255,0    0.57    0.29    2.48
 sp           546.73,1.00,-2.58    2.01    255,255,0    0.08    0.04    2.42
 sp           -649.48,2.93,195.81    5.85    255,255,0    0.77    0.25    1.36
 sp           572.32,2.28,-385.57    4.55    255,255,0    0.21    0.52    2.03
 sp           -200.18,2.15,-127.95    4.30    255,255,0    0.29    0.22    1.65
 sp           290.36,7.49,-598.88    14.98    255,255,0    0.64    0.20    2.07
 sp           404.87,3.75,77.16    7.51    255,255,0    0.23    0.03    1.93
 sp           391.68,1.20,646.98    2.41    255,255,0    0.42    0.46    1.33
 sp           650.64,4.33,244.59    8.65    255,255,0    0.08    0.94    1.54
 sp           512.45,4.11,232.23    8.22    255,255,0    0.37    0.51    1.79
 sp           -608.59,4.12,-596.65    8.25    255,255,0    0.22    0.62    2.21
 sp           601.25,4.37,518.03    8.74    255,255,0    0.47    0.58    2.50
 sp           -408.34,6.67,-167.58    13.34    255,255,0    0.64    0.79    1.20
 sp           -481.17,5.17,-115.16    10.35    255,255,0    0.63    0.91    1.07
 sp           664.52,8.06,713.10    16.12    255,255,0    0.97    0.02    2.16
 sp           -532.41,2.82,-123.44    5.63    255,255,0    0.21    0.70    1.08
 sp           698.38,3.60,152.78    7.21    255,255,0    0.56    0.76    1.35
 sp           -563.85,4.25,739.29    8.49    255,255,0    0.79    0.55    2.04
 sp           -537.15,9.91,393.81    19.81    255,255,0    0.90    0.93    1.64
 sp           -354.28,9.04,687.51    18.07    255,255,0    0.24    0.69    1.70
 sp           511.89,1.92,-53.26    3.85    255,255,0    0.12    0.27    1.99
 sp           799.64,2.39,597.23    4.78    255,255,0    0.37    0.32    1.62
 sp           -497.33,1.75,344.81    3.50    255,255,0    0.84    0.33    1.10
 sp           -507.69,1.67,799.65    3.35    255,255,0    0.66    0.50    1.23
 sp           79.09,4.16,-586.77    8.31    255,255,0    0.69    0.57    1.53
 sp           381.44,1.26,638.75    2.52    255,255,0    0.77    0.66    1.54
 sp           -374.03,2.47,-624.30    4.95    255,255,0    0.66    0.88    2.10
 sp           -901.32,2.88,-315.33    5.75    255,255,0    0.41    0.18    1.33
 sp           -647.22,3.22,-657.09    6.44    255,255,0    0.57    0.55    2.35
 sp           209.95,3.59,-750.64    7.18    255,255,0    0.56    0.44    1.71
 sp           451.28,4.18,-797.19    8.35    255,255,0    0.46    0.12    2.38
 sp           -566.10,5.01,155.71    10.02    255,255,0    0.44    0.75    1.93
 sp           173.10,1.45,837.54    2.91    255,255,0    0.23    0.07    1.03
 sp           746.06,2.27,347.17    4.54    255,255,0    0.16    0.24    1.87
 sp           978.26,8.22,-162.91    16.44    255,255,0    0.91    0.43    2.46
 sp           239.37,3.75,-834.81    7.50    255,255,0    0.24    0.77    1.94
 sp           -615.65,5.39,-483.92    10.77    255,255,0    0.87    0.25    2.36
 sp           -731.74,2.64,185.37    5.27    255,255,0    0.68    0.05    2.16
 sp           -401.02,3.08,39.15    6.16    255,255,0    0.59    0.13    2.28
 sp           -767.56,2.00,-350.19    4.00    255,255,0    0.60    0.20    1.54
 sp           19.07,5.64,744.60    11.29    255,255,0    0.84    0.52    2.27
 sp           756.84,9.88,-551.91    19.76    255,255,0    0.71    0.36    1.87
 sp           -277.80,5.47,-189.57    10.94    255,255,0    0.94    0.29    1.81
 sp           -630.10,2.68,-353.05    5.35    255,255,0    0.32    0.68    1.89
 sp           -531.45,7.06,816.97    14.12    255,255,0    0.04    0.90    1.38
 sp           425.45,4.54,-660.16    9.09    255,255,0    0.39    0.21    1.45
 sp           281.98,8.20,-784.65    16.40    255,255,0    0.33    0.51    2.06
 sp           364.75,7.37,827.00    14.75    255,255,0    0.97    0.79    1.97
 sp           -698.39,2.20,63.49    4.40    255,255,0    0.95    0.86    1.96
 sp           309.17,2.91,54.91    5.82    255,255,0    0.34    0.90    1.77
 sp           -453.19,1.27,871.79    2.54    255,255,0    0.64    0.95    2.42
 sp           546.64,8.77,267.88    17.53    255,255,0    0.48    0.61    1.98
 sp           -72.52,8.28,-420.49    16.57    255,255,0    0.49    0.93    2.14
 sp           -387.53,1.03,-623.13    2.06    255,255,0    0.96    0.31    1.11
 sp           -659.75,1.59,-565.65    3.18    255,255,0    0.75    0.31    1.13
 sp           -920.18,1.65,-64.47    3.30    255,255,0    0.85    0.96    1.01
 sp           -724.82,10.00,428.16    20.00    255,255,0    0.23    0.91    1.08
 sp           -697.71,1.26,479.02    2.51    255,255,0    0.84    0.88    2.11
 sp           915.64,4.46,144.39    8.92    255,255,0    0.85    0.14    2.45
 sp           -97.44,5.97,213.99    11.95    255,255,0    0.73    0.29    1.33
 sp           125.98,9.46,-772.73    18.92    255,255,0    0.22    0.00    1.05
 sp           193.40,2.78,-243.23    5.55    255,255,0    0.98    0.23    1.50
 sp           437.40,7.08,-608.07    14.15    255,255,0    0.68    0.02    2.43
 sp           -204.71,4.95,50.48    9.90    255,255,0    0.02    0.12    2.23
 sp           -559.17,1.40,-793.76    2.81    255,255,0    0.56    0.05    2.09
 sp           -182.46,4.06,889.04    8.12    255,255,0    0.36    0.46    2.38
 sp           632.24,3.26,206.73    6.51    255,255,0    0.54    0.10    2.20
 sp           334.45,1.58,674.37    3.16    255,255,0    0.99    0.25    1.01
 sp           -338.48,5.22,214.77    10.43    255,255,0    0.25    0.04    1.57
 sp           927.31,8.10,63.89    16.20    255,255,0    0.42    0.05    1.89
 sp           482.15,1.08,591.04    2.16    255,255,0    0.81    0.79    1.38
 sp           -70.03,3.25,256.33    6.50    255,255,0    0.93    0.32    2.26
 sp           -642.85,5.94,619.62    11.88    255,255,0    0.43    0.62    2.00
 sp           -408.81,1.30,813.63    2.60    255,255,0    0.19    0.57    1.55
 sp           244.31,1.99,-945.16    3.98    255,255,0    0.10    0.07    1.37
 sp           652.65,2.77,-62.04    5.53    255,255,0    0.67    0.47    1.69
 sp           220.95,8.24,88.63    16.48    255,255,0    0.64    0.74    1.57
 sp           -269.21,1.16,-931.94    2.33    255,255,0    0.24    0.86    1.73
 sp           -125.23,9.59,51.19    19.17    255,255,0    0.90    0.16    1.89
 sp           428.64,3.66,519.17    7.32    255,255,0    0.12    0.88    2.13
 sp           689.23,1.02,-205.50    2.03    255,255,0    0.14    0.52    2.32
 sp           -340.43,5.74,667.11    11.49    255,255,0    0.50    0.89    1.52
 sp           670.26,5.72,77.63    11.44    255,255,0    0.72    0.59    1.51
 sp           673.25,3.52,-609.48    7.05    255,255,0    0.72    0.09    1.59
 sp           674.99,2.13,542.06    4.25    255,255,0    0.44    0.10    2.44
 sp           -368.75,4.49,-121.24    8.99    255,255,0    0.84    0.16    2.47
 sp           586.00,7.34,45.30    14.69    255,255,0    0.75    0.49    1.46
 sp           -491.72,1.22,376.58    2.44    255,255,0    0.75    0.92    2.07
 sp           -635.63,6.20,-209.44    12.39    255,255,0    0.49    1.00    1.58
 sp           -318.54,1.47,290.83    2.95    255,255,0    0.43    0.83    1.67
 sp           -533.25,3.47,-1.87    6.95    255,255,0    0.64    0.84    2.38
 sp           390.22,7.73,-470.27    15.46    255,255,0    0.14    0.27    1.10
 sp           -257.52,8.80,-662.49    17.61    255,255,0    0.48    0.40    1.55
 sp           -158.64,7.64,765.48    15.28    255,255,0    0.49    0.47    1.59
 sp           605.07,1.26,791.82    2.51    255,255,0    0.53    0.46    1.78
 sp           346.81,7.22,653.54    14.44    255,255,0    0.54    0.30    1.14
 sp           166.70,7.84,-698.28    15.68    255,255,0    0.32    0.64    1.35
 sp           -475.47,1.85,479.44    3.70    255,255,0    0.36    0.65    1.23
 sp           -839.85,6.57,130.39    13.15    255,255,0    0.69    0.59    1.93
 sp           -676.54,4.10,-589.12    8.19    255,255,0    0.95    0.47    1.13
 sp           -605.47,5.40,-366.90    10.80    255,255,0    0.08    0.69    2.25
 sp           -590.00,4.95,-479.55    9.89    255,255,0    0.82    0.95    1.04
 sp           -113.75,6.92,-698.82    13.85    255,255,0    0.59    0.31    2.30
 sp           863.33,3.98,-472.60    7.96    255,255,0    0.02    0.31    1.23
 sp           -531.89,2.43,171.36    4.85    255,255,0    0.07    0.70    2.47
 sp           119.63,2.42,-39.99    4.83    255,255,0    0.43    0.69    1.63
 sp           -165.48,1.86,-56.24    3.72    255,255,0    0.75    0.49    1.61
 sp           65.77,2.75,63.12    5.51    255,255,0    0.51    0.09    2.01
 sp           334.47,4.24,48.82    8.48    255,255,0    0.08    0.40    2.30
 sp           -386.25,5.98,827.87    11.96    255,255,0    0.22    0.29    1.03
 sp           664.50,9.75,-563.48    19.49    255,255,0    0.15    0.53    2.33
 sp           452.22,9.96,-79.90    19.91    255,255,0    0.28    0.37    1.49
 sp           8.24,5.10,-290.71    10.20    255,255,0    0.20    0.35    2.16
 sp           -727.99,5.64,-322.90    11.28    255,255,0    0.02    0.04    1.39
 sp           34.51,1.43,936.91    2.86    255,255,0    0.84    0.06    2.43
 sp           -500.59,7.02,410.98    14.03    255,255,0    0.19    0.21    1.03
 sp           855.74,9.51,469.36    19.01    255,255,0    0.19    0.93    2.07
 sp           -910.71,8.10,-38.83    16.20    255,255,0    1.00    0.73    1.74
 sp           327.35,7.33,849.52    14.67    255,255,0    0.69    0.57    1.17
 sp           249.70,4.66,-181.64    9.31    255,255,0    0.53    0.34    1.21
 sp           -59.29,1.64,48.48    3.29    255,255,0    0.19    0.43    1.29
 sp           369.18,3.81,-55.03    7.62    255,255,0    0.47    0.47    1.06
 sp           -799.41,3.16,376.51    6.32    255,255,0    0.29    0.64    2.00
 sp           -750.49,2.26,-351.52    4.53    255,255,0    0.44    0.80    1.91
 sp           -106.99,6.02,-127.20    12.03    255,255,0    0.99    0.22    1.66
 sp           519.94,5.30,244.25    10.60    255,255,0    0.57    0.72    1.25
 sp           -46.12,2.17,-719.25    4.34    255,255,0    0.62    0.58    2.39
 sp           928.98,2.16,6.18    4.32    255,255,0    0.52    0.49    1.53
 sp           763.10,3.47,-492.68    6.94    255,255,0    0.36    0.82    2.49
 sp           50.33,1.11,263.87    2.22    255,255,0    0.33    0.11    1.23
 sp           87.86,1.02,-860.41    2.03    255,255,0    0.56    0.40    1.17
 sp           29.33,2.27,77.33    4.55    255,255,0    0.30    0.10    1.81
 sp           -489.69,2.39,580.04    4.78    255,255,0    0.04    0.02    1.73
 sp           494.37,1.20,59.60    2.41    255,255,0    0.89    0.83    1.19
 sp           -395.99,4.45,-508.32    8.90    255,255,0    0.88    0.55    1.70
 sp           39.21,2.01,718.69    4.02    255,255,0    0.56    0.28    1.70
 sp           -784.96,8.19,-353.39    16.37    255,255,0    0.13    0.21    1.94
 sp           585.75,5.61,222.48    11.21    255,255,0    0.91    0.18    2.18
 sp           -262.49,3.90,288.60    7.80    255,255,0    0.62    0.27    2.35
 sp           782.37,3.00,-249.08    5.99    255,255,0    0.69    0.51    1.65
 sp           427.95,2.84,596.58    5.68    255,255,0    0.81    0.12    1.44
 sp           -576.91,8.88,-216.79    17.76    255,255,0    0.65    0.71    1.95
 sp           -580.55,3.95,121.16    7.89    255,255,0    0.12    0.54    1.22
 sp           852.32,2.31,-200.61    4.62    255,255,0    0.92    0.39    2.27
 sp           -411.18,8.09,352.40    16.17    255,255,0    0.59    0.59    2.32
 sp           -54.67,3.61,-767.85    7.21    255,255,0    0.81    0.04    2.03
 sp           601.67,7.12,-492.10    14.23    255,255,0    0.04    0.42    2.39
 sp           -437.83,2.43,-795.98    4.87    255,255,0    0.16    0.10    2.44
 sp           747.80,1.30,413.88    2.61    255,255,0    0.56    0.66    2.50
 sp           283.91,3.26,-77.79    6.51    255,255,0    0.32    0.50    2.01
 sp           -504.42,9.04,-28.83    18.07    255,255,0    0.14    0.98    1.61
 sp           420.54,5.60,-479.49    11.20    255,255,0    0.87    0.42    1.92
 sp           390.18,6.80,-33.12    13.60    255,255,0    0.73    0.05    1.46
 sp           451.06,7.89,377.24    15.79    255,255,0    0.98    0.01    1.40
 sp           -777.70,1.44,21.11    2.88    255,255,0    0.05    0.21    1.80
 sp           387.25,6.21,868.88    12.42    255,255,0    1.00    0.66    1.40
 sp           17.17,1.21,-531.43    2.41    255,255,0    0.92    0.31    2.24
 sp           -275.34,4.06,-163.80    8.13    255,255,0    0.41    0.47    1.82
 sp           45.98,2.26,-681.52    4.53    255,255,0    0.79    0.92    2.17
 sp           554.97,1.76,-76.26    3.51    255,255,0    0.32    0.41    1.37
 sp           -936.69,3.22,-322.64    6.44    255,255,0    0.12    0.66    1.98
 sp           -248.04,5.34,828.15    10.67    255,255,0    0.40    0.58    1.62
 sp           453.49,1.50,-761.72    3.01    255,255,0    0.46    0.53    1.93
 sp           451.38,5.46,611.99    10.92    255,255,0    0.03    0.90    1.94
 sp           -619.18,9.70,-149.31    19.40    255,255,0    0.27    0.15    2.16
 sp           -533.42,6.39,685.75    12.78    255,255,0    0.91    0.46    1.58
 sp           639.33,4.79,-464.88    9.58    255,255,0    0.49    0.67    2.07
 sp           477.16,9.12,-720.34    18.24    255,255,0    0.83    0.19    1.60
 sp           -6.11,4.00,-5.73    7.99    255,255,0    0.21    0.93    2.41
 sp           323.39,4.24,-795.10    8.49    255,255,0    0.85    0.79    1.40
 sp           -40.32,1.78,-579.12    3.56    255,255,0    0.42    0.02    1.11
 sp           -769.12,4.28,-522.29    8.55    255,255,0    0.27    0.72    1.86
 sp           392.00,2.24,-305.30    4.48    255,255,0    0.53    0.69    2.00
 sp           112.17,3.96,-309.30    7.92    255,255,0    0.13    0.70    1.70
 sp           456.54,6.72,-737.49    13.43    255,255,0    0.66    0.65    1.30
 sp           201.77,5.74,-262.84    11.47    255,255,0    0.39    0.06    2.31
 sp           52.84,6.10,196.39    12.20    255,255,0    0.19    0.57    1.10
 sp           -52.84,1.26,-213.50    2.53    255,255,0    0.84    0.59    1.16
 sp           566.49,2.37,-456.10    4.74    255,255,0    0.25    0.00    1.42
 sp           -825.92,3.74,-468.88    7.49    255,255,0    0.61    0.65    1.55
 sp           -892.30,5.80,-250.56    11.59    255,255,0    0.12    0.85    2.39
 sp           442.69,1.58,-383.96    3.15    255,255,0    0.25    0.43    2.37
 sp           -639.63,6.45,164.92    12.90    255,255,0    0.69    0.84    2.13
 sp           566.06,1.77,263.57    3.54    255,255,0    0.64    0.02    2.28
 sp           -705.78,1.96,540.15    3.92    255,255,0    0.84    0.49    1.62
 sp           179.33,2.75,983.72    5.50    255,255,0    0.70    0.83    2.03
 sp           -778.13,4.88,458.14    9.77    255,255,0    0.96    0.54    1.54
 sp           -65.78,2.49,974.94    4.99    255,255,0    0.69    0.71    1.88
 sp           -399.49,6.70,372.82    13.39    255,255,0    0.49    0.38    1.69
 sp           -638.80,2.71,-12.73    5.42    255,255,0    0.61    0.45    2.10
 sp           -909.41,5.68,286.78    11.37    255,255,0    0.63    0.11    2.32
 sp           -822.83,8.41,87.64    16.81    255,255,0    0.78    0.49    1.46
 sp           640.69,1.01,-44.07    2.02    255,255,0    0.80    0.55    1.43
 sp           12.38,1.30,-159.02    2.59    255,255,0    0.05    0.78    1.91
 sp           -668.98,1.05,-492.04    2.10    255,255,0    0.43    0.67    1.63
 sp           -312.55,5.43,-536.81    10.87    255,255,0    0.63    0.69    2.12
 sp           -733.33,7.40,-395.82    14.79    255,255,0    0.14    0.73    1.58
 sp           113.87,9.99,-888.79    19.97    255,255,0    0.02    0.40    1.65
 sp           -746.84,2.92,299.53    5.85    255,255,0    0.58    0.78    1.77
 sp           -412.44,3.19,844.29    6.38    255,255,0    0.68    0.48    1.45
 sp           58.63,6.92,-429.84    13.83    255,255,0    0.97    0.06    1.87
 sp           -256.68,1.22,-281.16    2.44    255,255,0    0.23    0.92    2.45
 sp           469.98,5.45,390.18    10.91    255,255,0    0.02    0.99    1.47
 sp           552.64,4.00,698.24    8.01    255,255,0    0.36    0.63    1.79
 sp           -871.73,4.60,-399.89    9.19    255,255,0    0.27    0.67    2.14
 sp           -407.22,7.11,800.31    14.23    255,255,0    0.26    0.64    1.56
 sp           518.45,4.24,319.55    8.48    255,255,0    0.07    0.90    2.32
 sp           609.34,2.25,447.14    4.51    255,255,0    0.77    0.21    1.32
 sp           -473.04,3.23,200.87    6.46    255,255,0    0.68    0.41    2.46
 sp           646.06,2.63,-657.71    5.25    255,255,0    0.04    0.53    1.60
 sp           259.44,5.19,727.41    10.39    255,255,0    0.07    0.24    1.50
 sp           819.30,3.57,-165.09    7.15    255,255,0    0.16    0.10    2.04
 sp           418.78,2.51,-293.18    5.02    255,255,0    0.74    0.51    2.14
 sp           -563.93,6.83,303.27    13.67    255,255,0    0.97    0.21    2.18
 sp           507.08,4.95,-101.84    9.90    255,255,0    0.58    0.11    1.97
 sp           -2.30,2.90,-246.98    5.80    255,255,0    0.15    0.35    1.63
 sp           876.13,3.27,-201.70    6.53    255,255,0    0.41    0.08    2.47
 sp           149.26,5.72,-729.04    11.45    255,255,0    0.35    0.99    1.27
 sp           789.07,6.64,488.30    13.27    255,255,0    0.33    0.32    2.10
 sp           75.65,3.43,-639.77    6.85    255,255,0    0.75    0.33    1.93
 sp           171.41,2.53,66.35    5.06    255,255,0    0.76    0.43    2.37
 sp           -51.93,8.97,-943.09    17.95    255,255,0    0.44    0.11    1.74
 sp           496.19,4.57,817.83    9.15    255,255,0    0.98    0.03    1.20
 sp           -164.64,6.74,-517.12    13.48    255,255,0    0.10    0.72    2.00
 sp           -202.45,2.50,738.00    5.00    255,255,0    0.54    0.77    1.32
 sp           730.50,1.28,-675.82    2.56    255,255,0    0.42    0.55    1.32
 sp           -122.89,1.40,247.09    2.80    255,255,0    0.47    0.04    1.89
 sp           361.08,2.54,-507.12    5.08    255,255,0    0.17    0.96    1.66
 sp           -77.48,3.99,-959.57    7.97    255,255,0    0.89    0.31    1.91
 sp           210.11,3.11,-309.67    6.23    255,255,0    0.60    0.01    1.52
 sp           -706.85,7.53,242.57    15.06    255,255,0    0.19    0.09    2.15
 sp           571.49,1.10,542.99    2.20    255,255,0    0.96    0.95    2.46
 sp           -206.79,3.80,772.79    7.59    255,255,0    0.57    0.35    1.50
 sp           -813.86,2.64,413.38    5.27    255,255,0    0.19    0.85    2.20
 sp           392.03,6.50,573.80    13.00    255,255,0    0.67    0.18    1.75
 sp           -766.03,9.43,-571.02    18.86    255,255,0    0.92    0.13    2.47
 sp           663.85,3.91,-410.72    7.83    255,255,0    0.92    0.41    1.81
 sp           703.40,7.06,-336.75    14.12    255,255,0    0.83    0.15    1.74
 sp           286.28,1.08,250.02    2.16    255,255,0    0.24    0.72    1.29
 sp           521.76,3.26,-481.13    6.53    255,255,0    0.14    0.71    1.92
 sp           533.10,3.85,-76.21    7.71    255,255,0    0.30    0.31    1.97
 sp           714.16,4.93,-254.49    9.87    255,255,0    0.11    0.51    1.23
 sp           -228.99,4.68,-51.32    9.37    255,255,0    0.80    0.95    1.66
 sp           880.23,5.42,254.32    10.84    255,255,0    0.38    0.66    1.15
 sp           -120.01,4.62,-980.54    9.25    255,255,0    0.54    0.57    2.37
 sp           -156.01,1.31,162.62    2.62    255,255,0    0.34    0.60    1.89
 sp           478.36,3.21,197.51    6.43    255,255,0    0.57    0.87    2.27
 sp           -148.79,3.00,-445.21    6.00    255,255,0    0.28    0.87    1.58
 sp           689.44,6.84,-689.45    13.67    255,255,0    0.73    0.65    2.44
 sp           -616.52,6.50,-656.67    13.00    255,255,0    0.26    0.29    1.20
 sp           850.81,4.72,437.19    9.44    255,255,0    0.15    0.00    1.43
 sp           92.95,1.30,229.75    2.60    255,255,0    0.30    0.46    1.28
 sp           -850.87,1.18,415.23    2.37    255,255,0    0.36    0.24    2.08
 sp           -44.40,1.30,-651.77    2.61    255,255,0    0.50    0.25    2.11
 sp           311.33,4.72,-734.23    9.44    255,255,0    0.64    0.37    2.35
 sp           -545.54,6.35,-606.80    12.71    255,255,0    0.09    0.22    1.61
 sp           151.26,6.90,-675.99    13.79    255,255,0    0.45    0.73    1.18
 sp           -491.91,5.48,863.83    10.96    255,255,0    0.06    0.59    1.95
 sp           -59.98,1.03,-553.43    2.06    255,255,0    0.37    0.45    1.30
 sp           461.20,6.71,777.07    13.42    255,255,0    0.39    0.34    1.55
 sp           -466.97,5.67,-273.19    11.35    255,255,0    0.15    0.62    1.68
 sp           -258.33,5.10,150.52    10.19    255,255,0    0.01    0.96    2.20
 sp           743.62,8.42,465.05    16.83    255,255,0    0.39    0.88    1.66
 sp           762.27,3.34,604.50    6.67    255,255,0    0.14    0.08    2.16
 sp           541.00,1.33,-615.22    2.66    255,255,0    0.03    0.34    1.18
 sp           -899.58,2.25,-398.35    4.51    255,255,0    0.14    0.98    2.45
 sp           -119.62,1.10,-927.62    2.21    255,255,0    0.54    0.43    1.13
 sp           -274.26,6.02,277.64    12.05    255,255,0    0.07    0.29    2.30
 sp           -389.64,1.56,-871.43    3.11    255,255,0    0.34    0.09    1.60
 sp           -690.02,1.67,-521.98    3.34    255,255,0    0.71    0.31    1.55
 sp           289.49,5.74,913.60    11.49    255,255,0    0.04    0.42    1.63
 sp           -224.93,4.24,-832.89    8.48    255,255,0    0.36    0.14    2.05
 sp           -255.83,6.19,-593.51    12.39    255,255,0    0.81    0.36    2.22
 sp           -578.81,2.03,-317.31    4.07    255,255,0    0.63    0.97    2.01
 sp           -992.56,5.55,-12.80    11.11    255,255,0    0.46    0.88    1.88
 sp           -797.48,3.60,-154.35    7.20    255,255,0    0.92    0.31    1.54
 sp           -913.08,1.13,112.53    2.26    255,255,0    0.78    0.24    1.47
 sp           -462.97,2.09,-823.82    4.18    255,255,0    0.77    0.55    1.00
 sp           -271.54,3.21,-251.18    6.41    255,255,0    0.09    0.90    2.29
 sp           341.87,2.30,921.32    4.60    255,255,0    0.69    0.75    1.58
 sp           -436.74,1.07,-811.75    2.13    255,255,0    0.40    0.87    1.84
 sp           -189.88,9.40,-534.11    18.79    255,255,0    0.65    0.32    2.25
 sp           20.55,8.48,-307.21    16.96    255,255,0    0.79    0.66    2.12
 sp           51.83,5.09,-972.96    10.18    255,255,0    0.91    0.01    2.02
 sp           490.31,5.57,333.42    11.15    255,255,0    0.66    0.95    1.90
 sp           -673.73,1.26,-187.25    2.51    255,255,0    0.99    0.92    1.56
 sp           651.91,1.29,419.64    2.58    255,255,0    0.57    0.09    1.54
 sp           476.47,4.48,54.90    8.95    255,255,0    0.42    0.27    1.08
 sp           63.13,4.17,217.35    8.34    255,255,0    0.00    0.84    1.16
 sp           -715.83,3.09,-205.81    6.19    255,255,0    0.50    0.68    2.27
 sp           -416.93,1.30,490.59    2.59    255,255,0    0.72    0.86    2.28
 sp           -352.20,2.73,273.89    5.46    255,255,0    0.97    0.95    2.44
 sp           120.91,3.36,-465.18    6.72    255,255,0    0.76    0.94    1.85
 sp           719.18,2.59,453.64    5.17    255,255,0    0.72    0.59    1.26
 sp           802.81,1.44,269.87    2.87    255,255,0    0.25    0.96    2.03
 sp           -107.37,6.73,865.03    13.47    255,255,0    0.41    0.49    2.36
 sp           621.86,6.00,731.37    12.01    255,255,0    0.13    0.73    1.42
 sp           -593.18,2.40,127.43    4.81    255,255,0    0.89    0.01    1.13
 sp           70.12,3.78,-889.01    7.57    255,255,0    0.10    0.21    1.93
 sp           901.29,1.19,57.69    2.39    255,255,0    0.82    0.35    1.23
 sp           662.17,1.59,-146.28    3.17    255,255,0    0.53    0.38    1.89
 sp           -743.02,1.59,536.61    3.17    255,255,0    0.12    0.68    2.49
 sp           921.37,2.89,-272.31    5.77    255,255,0    0.55    0.92    1.61
 sp           -0.65,2.44,243.82    4.88    255,255,0    0.17    0.75    2.39
 sp           -815.84,3.17,466.05    6.34    255,255,0    0.16    0.81    2.23
 sp           -888.73,4.29,445.65    8.57    255,255,0    0.32    0.84    1.69
 sp           -7.60,1.53,-257.94    3.05    255,255,0    0.30    0.06    2.24
 sp           -459.19,1.72,806.18    3.44    255,255,0    0.74    0.66    1.85
 sp           405.48,6.61,371.72    13.23    255,255,0    0.26    0.78    1.54
 sp           -0.82,2.52,869.28    5.04    255,255,0    0.32    0.99    2.34
 sp           -700.62,1.95,609.78    3.91    255,255,0    0.21    0.10    1.25
 sp           123.76,1.85,-136.24    3.70    255,255,0    0.30    0.58    2.35
 sp           -704.27,2.13,321.78    4.26    255,255,0    0.54    0.18    2.18
 sp           -431.09,8.89,-1.66    17.79    255,255,0    0.07    0.06    1.46
 sp           -670.37,9.01,-284.45    18.03    255,255,0    0.06    0.76    2.02
 sp           602.60,2.89,86.14    5.79    255,255,0    0.93    0.83    2.06
 sp           857.27,7.13,9.45    14.27    255,255,0    0.64    0.32    1.87
 sp           -156.32,2.98,-942.80    5.97    255,255,0    0.68    0.37    2.48
 sp           -639.22,5.62,352.76    11.24    255,255,0    0.40    0.36    2.32
